,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-,OffRtg,DefRtg,NetRtg,AST%,AST/TO,ASTRatio,OREB%,DREB%,REB%,TOV%,eFG%,TS%,PACE,PIE,Team,Opponent,Home,Date,Win,Minutes
1348,136.0,51.0,89.0,57.3,27.0,47.0,57.4,7.0,12.0,58.3,9.0,26.0,35.0,31.0,15.0,7.0,4.0,16.0,11.0,126.3,137.4,-11.1,47.1,1.6,17.1,41.3,70.0,54.7,15.2,59.4,61.4,99.0,46.8,BKN,SAC,0,02/15/2021,W,48.0
1349,125.0,47.0,85.0,55.3,15.0,32.0,46.9,16.0,20.0,80.0,7.0,32.0,39.0,31.0,12.0,5.0,0.0,22.0,7.0,131.4,119.4,12.0,40.0,1.64,14.0,22.0,66.7,46.1,10.8,62.8,67.2,102.5,53.9,LAC,MIA,1,02/15/2021,W,48.0
1350,131.0,48.0,92.0,52.2,12.0,30.0,40.0,23.0,31.0,74.2,10.0,37.0,47.0,25.0,15.0,14.0,2.0,24.0,12.0,119.4,131.4,-12.0,40.4,1.58,13.8,33.3,78.0,53.9,11.7,54.3,58.8,102.5,46.1,WAS,HOU,1,02/15/2021,W,48.0
1351,125.0,51.0,96.0,53.1,12.0,33.0,36.4,11.0,13.0,84.6,15.0,26.0,41.0,24.0,15.0,6.0,6.0,13.0,-11.0,94.2,125.2,-31.0,51.4,1.06,13.2,35.0,81.0,53.9,17.3,43.2,47.2,103.5,33.1,SAC,BKN,1,02/15/2021,L,48.0
1352,112.0,39.0,92.0,42.4,9.0,33.0,27.3,25.0,31.0,80.6,8.0,39.0,47.0,18.0,19.0,9.0,14.0,23.0,-8.0,130.2,121.6,8.6,66.0,2.58,22.6,25.0,70.2,49.4,12.5,64.1,66.6,96.5,51.9,IND,CHI,1,02/15/2021,L,53.0
1353,123.0,42.0,83.0,50.6,17.0,34.0,50.0,22.0,27.0,81.5,10.0,32.0,42.0,22.0,9.0,5.0,6.0,22.0,11.0,119.1,129.5,-10.3,47.2,1.55,13.3,33.3,71.1,51.0,11.7,48.8,56.5,94.5,44.7,NYK,ATL,1,02/15/2021,W,48.0
1354,119.0,43.0,91.0,47.3,8.0,37.0,21.6,25.0,34.0,73.5,9.0,32.0,41.0,23.0,18.0,9.0,5.0,22.0,-12.0,137.4,126.3,11.1,60.8,2.07,22.0,30.0,58.7,45.3,15.2,72.5,72.1,99.0,53.2,HOU,WAS,0,02/15/2021,L,48.0
1355,112.0,36.0,85.0,42.4,11.0,33.0,33.3,29.0,32.0,90.6,11.0,31.0,42.0,17.0,11.0,5.0,6.0,19.0,-11.0,129.5,119.1,10.3,52.4,2.44,16.9,28.9,66.7,49.0,9.5,60.8,64.8,94.5,55.3,ATL,NYK,0,02/15/2021,L,48.0
1356,120.0,44.0,102.0,43.1,13.0,33.0,39.4,19.0,22.0,86.4,13.0,47.0,60.0,25.0,19.0,6.0,2.0,24.0,8.0,118.0,107.2,10.8,52.1,1.67,16.9,25.5,73.1,50.5,13.5,58.7,62.0,111.0,56.7,CHI,IND,0,02/15/2021,W,53.0
1357,123.0,47.0,94.0,50.0,8.0,23.0,34.8,21.0,24.0,87.5,12.0,30.0,42.0,19.0,12.0,6.0,4.0,21.0,-11.0,95.7,102.6,-6.8,46.2,0.95,12.5,15.8,72.9,44.8,16.2,47.3,53.0,105.96,46.4,PHI,UTA,0,02/15/2021,L,48.0
1358,98.0,37.0,95.0,38.9,8.0,30.0,26.7,16.0,20.0,80.0,15.0,34.0,49.0,19.0,18.0,10.0,3.0,24.0,-31.0,102.6,95.7,6.8,56.8,1.32,15.8,27.1,84.2,55.2,16.2,49.5,53.7,105.96,53.6,CLE,GSW,0,02/15/2021,L,48.0
1359,129.0,46.0,88.0,52.3,17.0,37.0,45.9,20.0,21.0,95.2,5.0,34.0,39.0,34.0,14.0,9.0,10.0,23.0,31.0,107.2,118.0,-10.8,53.5,1.28,15.5,26.9,74.5,49.5,16.2,51.6,56.2,111.0,43.3,GSW,CLE,1,02/15/2021,W,48.0
1360,118.0,46.0,91.0,50.5,8.0,36.0,22.2,18.0,22.0,81.8,9.0,30.0,39.0,27.0,8.0,7.0,6.0,21.0,-7.0,125.2,94.2,31.0,73.9,2.43,23.4,19.0,65.0,46.1,13.6,61.9,66.3,103.5,66.9,MIA,LAC,0,02/15/2021,L,48.0
1361,134.0,45.0,86.0,52.3,18.0,45.0,40.0,26.0,31.0,83.9,7.0,29.0,36.0,18.0,11.0,9.0,4.0,18.0,11.0,121.6,130.2,-8.6,58.7,3.38,19.6,29.8,75.0,50.6,8.2,54.9,58.6,96.5,48.1,UTA,PHI,1,02/15/2021,W,48.0
1362,110.0,45.0,95.0,47.4,12.0,34.0,35.3,8.0,11.0,72.7,12.0,37.0,49.0,23.0,17.0,6.0,6.0,20.0,-12.0,124.2,128.7,-4.5,47.5,1.36,15.0,31.0,63.6,47.7,14.7,58.0,64.1,94.5,51.9,CHA,SAS,1,02/14/2021,L,48.0
1363,91.0,32.0,90.0,35.6,9.0,35.0,25.7,18.0,30.0,60.0,14.0,36.0,50.0,14.0,17.0,5.0,2.0,27.0,-13.0,106.9,110.7,-3.8,53.3,1.6,17.1,26.4,67.9,47.2,14.7,53.1,54.0,102.5,47.2,BOS,WAS,0,02/14/2021,L,48.0
1364,112.0,40.0,90.0,44.4,9.0,35.0,25.7,23.0,28.0,82.1,18.0,26.0,44.0,23.0,11.0,5.0,2.0,17.0,-11.0,120.4,132.3,-11.8,57.5,2.09,16.8,43.1,64.3,52.7,11.8,49.4,54.7,93.0,44.4,NOP,DET,0,02/14/2021,L,48.0
1365,110.0,41.0,82.0,50.0,8.0,33.0,24.2,20.0,26.0,76.9,5.0,28.0,33.0,22.0,16.0,8.0,5.0,19.0,-14.0,97.2,85.0,12.1,72.7,1.33,16.7,25.0,74.6,52.2,16.8,44.0,52.6,107.0,69.2,SAC,MEM,1,02/14/2021,L,48.0
1366,123.0,45.0,84.0,53.6,17.0,35.0,48.6,16.0,20.0,80.0,9.0,28.0,37.0,34.0,14.0,3.0,8.0,23.0,11.0,85.0,97.2,-12.1,43.8,0.82,10.3,25.4,75.0,47.8,15.9,40.6,44.1,107.0,30.8,DET,NOP,1,02/14/2021,W,48.0
1367,109.0,41.0,92.0,44.6,12.0,37.0,32.4,15.0,16.0,93.8,11.0,48.0,59.0,24.0,8.0,6.0,2.0,17.0,19.0,110.1,92.8,17.3,58.5,3.0,17.9,23.5,81.4,54.5,8.1,51.1,55.0,98.0,62.0,PHX,ORL,1,02/14/2021,W,48.0
1368,114.0,45.0,95.0,47.4,15.0,36.0,41.7,9.0,16.0,56.3,12.0,37.0,49.0,32.0,15.0,8.0,1.0,14.0,5.0,123.2,106.1,17.2,71.8,2.8,20.0,25.0,79.6,52.8,10.1,57.1,61.0,99.0,56.2,OKC,MIL,1,02/14/2021,W,48.0
1369,116.0,43.0,82.0,52.4,16.0,39.0,41.0,14.0,19.0,73.7,5.0,35.0,40.0,28.0,18.0,6.0,8.0,26.0,4.0,132.3,120.4,11.8,75.6,2.43,24.1,35.7,56.9,47.3,15.1,63.7,66.3,93.0,55.6,MIN,TOR,0,02/14/2021,W,48.0
1370,121.0,45.0,85.0,52.9,18.0,40.0,45.0,13.0,19.0,68.4,10.0,26.0,36.0,15.0,15.0,7.0,2.0,23.0,3.0,122.8,108.9,13.9,62.0,2.82,21.4,30.4,79.1,53.9,10.9,58.0,60.6,101.0,58.0,POR,DAL,0,02/14/2021,W,48.0
1371,109.0,45.0,97.0,46.4,13.0,38.0,34.2,6.0,9.0,66.7,12.0,35.0,47.0,24.0,15.0,9.0,5.0,16.0,-5.0,113.7,110.9,2.8,65.1,1.56,20.3,22.0,68.5,48.4,17.6,62.2,64.2,101.5,55.1,MIL,OKC,0,02/14/2021,L,48.0
1372,90.0,33.0,89.0,37.1,6.0,35.0,17.1,18.0,22.0,81.8,9.0,39.0,48.0,13.0,10.0,4.0,6.0,12.0,-19.0,106.1,123.2,-17.2,67.5,2.7,19.7,20.4,75.0,47.2,10.1,49.4,52.6,99.0,43.8,ORL,PHX,0,02/14/2021,L,48.0
1373,112.0,38.0,91.0,41.8,10.0,33.0,30.3,26.0,31.0,83.9,10.0,28.0,38.0,24.0,12.0,6.0,3.0,22.0,-4.0,92.8,110.1,-17.3,39.4,1.3,10.7,18.6,76.5,45.5,10.3,40.4,45.6,98.0,38.0,TOR,MIN,1,02/14/2021,L,48.0
1374,105.0,40.0,87.0,46.0,6.0,28.0,21.4,19.0,29.0,65.5,8.0,38.0,46.0,27.0,10.0,4.0,4.0,26.0,-17.0,108.8,125.5,-16.7,58.1,1.67,17.5,30.2,62.5,45.5,14.7,50.0,53.4,102.0,38.4,LAL,DEN,0,02/14/2021,L,48.0
1375,111.0,43.0,93.0,46.2,7.0,25.0,28.0,18.0,25.0,72.0,11.0,29.0,40.0,25.0,15.0,4.0,4.0,27.0,-17.0,125.5,108.8,16.7,73.8,2.21,20.5,37.5,69.8,54.5,13.7,55.1,61.6,102.0,61.6,CLE,LAC,0,02/14/2021,L,48.0
1376,122.0,48.0,96.0,50.0,10.0,34.0,29.4,16.0,19.0,84.2,10.0,33.0,43.0,31.0,9.0,13.0,4.0,13.0,12.0,110.7,106.9,3.8,71.1,2.13,21.2,32.1,73.6,52.8,14.6,55.3,55.9,102.5,52.8,SAS,CHA,0,02/14/2021,W,48.0
1377,104.0,33.0,83.0,39.8,7.0,30.0,23.3,31.0,36.0,86.1,9.0,45.0,54.0,24.0,18.0,9.0,3.0,25.0,13.0,108.9,122.8,-13.9,53.7,1.38,16.7,20.9,69.6,46.1,15.8,54.9,58.9,101.0,42.0,WAS,BOS,1,02/14/2021,W,48.0
1378,118.0,40.0,81.0,49.4,14.0,41.0,34.1,24.0,25.0,96.0,10.0,25.0,35.0,19.0,14.0,5.0,6.0,21.0,-3.0,107.8,122.0,-14.2,51.1,1.35,16.4,34.0,76.0,54.4,16.7,53.7,55.1,101.0,41.7,DAL,POR,1,02/14/2021,L,48.0
1379,124.0,50.0,94.0,53.2,9.0,21.0,42.9,15.0,19.0,78.9,9.0,34.0,43.0,31.0,11.0,10.0,2.0,20.0,14.0,110.9,113.7,-2.8,63.2,2.0,17.0,31.5,78.0,51.6,11.9,47.3,53.5,101.5,44.9,MEM,SAC,0,02/14/2021,W,48.0
1380,122.0,39.0,85.0,45.9,19.0,47.0,40.4,25.0,34.0,73.5,9.0,38.0,47.0,28.0,10.0,6.0,4.0,24.0,17.0,122.0,107.8,14.2,64.6,3.44,21.7,24.0,66.0,45.6,9.0,55.2,58.5,101.0,58.3,DEN,LAL,1,02/14/2021,W,48.0
1381,128.0,42.0,88.0,47.7,13.0,30.0,43.3,31.0,36.0,86.1,12.0,35.0,47.0,31.0,14.0,8.0,5.0,21.0,17.0,128.7,124.2,4.5,33.3,1.0,12.0,36.4,69.0,52.3,16.0,63.5,64.8,94.5,48.1,LAC,CLE,1,02/14/2021,W,48.0
1382,94.0,35.0,86.0,40.7,12.0,36.0,33.3,12.0,17.0,70.6,8.0,35.0,43.0,24.0,17.0,11.0,3.0,21.0,-18.0,108.7,92.2,16.6,66.7,1.63,18.3,27.5,81.1,54.8,15.5,52.9,57.3,102.5,58.3,MIA,UTA,0,02/13/2021,L,48.0
1383,112.0,39.0,85.0,45.9,12.0,46.0,26.1,22.0,29.0,75.9,10.0,38.0,48.0,26.0,16.0,11.0,7.0,21.0,18.0,121.4,110.8,10.6,75.6,3.78,23.1,22.2,80.0,52.6,8.7,57.3,62.0,102.5,56.2,UTA,MIA,1,02/13/2021,W,48.0
1384,134.0,50.0,93.0,53.8,16.0,39.0,41.0,18.0,20.0,90.0,8.0,37.0,45.0,35.0,13.0,9.0,5.0,15.0,17.0,115.6,125.0,-9.4,50.0,1.46,15.4,21.1,81.8,49.3,13.5,56.8,63.4,96.0,47.2,BKN,GSW,0,02/13/2021,W,48.0
1385,121.0,45.0,86.0,52.3,12.0,28.0,42.9,19.0,23.0,82.6,4.0,40.0,44.0,21.0,8.0,4.0,4.0,21.0,22.0,125.2,110.4,14.9,70.0,2.69,23.0,22.7,81.6,53.8,12.1,62.4,65.8,106.5,58.2,NYK,HOU,1,02/13/2021,W,48.0
1386,117.0,44.0,90.0,48.9,9.0,34.0,26.5,20.0,25.0,80.0,5.0,32.0,37.0,25.0,13.0,6.0,6.0,15.0,-17.0,110.4,125.2,-14.9,56.8,1.92,17.9,18.4,77.3,46.2,12.3,53.9,57.9,106.5,41.8,GSW,BKN,1,02/13/2021,L,48.0
1387,125.0,45.0,89.0,50.6,12.0,31.0,38.7,23.0,27.0,85.2,7.0,36.0,43.0,34.0,9.0,8.0,6.0,21.0,12.0,92.2,108.7,-16.6,68.6,1.41,17.6,18.9,72.5,45.2,16.7,47.7,50.3,102.5,41.7,IND,ATL,0,02/13/2021,W,48.0
1388,111.0,38.0,73.0,52.1,7.0,17.0,41.2,28.0,33.0,84.8,8.0,27.0,35.0,19.0,13.0,7.0,1.0,15.0,-9.0,102.1,124.7,-22.7,51.5,1.89,13.1,28.1,81.4,51.0,9.3,42.0,48.9,97.0,40.1,PHI,PHX,0,02/13/2021,L,48.0
1389,113.0,43.0,90.0,47.8,9.0,31.0,29.0,18.0,23.0,78.3,7.0,31.0,38.0,35.0,11.0,5.0,4.0,24.0,-12.0,110.8,121.4,-10.6,81.4,3.18,23.8,20.0,77.8,47.4,10.8,52.8,56.4,102.5,43.8,ATL,IND,1,02/13/2021,L,48.0
1390,120.0,48.0,79.0,60.8,10.0,25.0,40.0,14.0,17.0,82.4,4.0,28.0,32.0,25.0,14.0,8.0,3.0,24.0,9.0,124.7,102.1,22.7,46.7,2.63,16.7,18.6,71.9,49.0,8.2,59.3,62.9,97.0,59.9,PHX,PHI,1,02/13/2021,W,48.0
1391,99.0,33.0,88.0,37.5,8.0,43.0,18.6,25.0,30.0,83.3,12.0,34.0,46.0,17.0,9.0,5.0,5.0,17.0,-22.0,125.0,115.6,9.4,52.1,1.79,19.7,18.2,78.9,50.7,14.6,67.1,69.4,96.0,52.8,HOU,NYK,0,02/13/2021,L,48.0
1392,95.0,36.0,90.0,40.0,10.0,32.0,31.3,13.0,17.0,76.5,12.0,38.0,50.0,26.0,14.0,8.0,3.0,19.0,-2.0,90.1,105.8,-15.7,58.8,1.43,15.4,15.0,64.9,39.3,13.9,43.3,46.5,102.0,38.6,OKC,DEN,0,02/12/2021,L,48.0
1393,91.0,34.0,89.0,38.2,9.0,34.0,26.5,14.0,20.0,70.0,9.0,37.0,46.0,20.0,14.0,5.0,5.0,18.0,-18.0,120.2,108.6,11.6,60.0,1.93,19.3,21.4,72.2,50.0,13.5,60.0,64.2,104.5,55.3,WAS,NYK,1,02/12/2021,L,48.0
1394,123.0,46.0,91.0,50.5,15.0,34.0,44.1,16.0,20.0,80.0,10.0,32.0,42.0,25.0,10.0,8.0,2.0,15.0,11.0,99.0,102.1,-3.1,72.2,1.86,18.8,30.9,79.6,53.8,14.6,45.6,48.7,95.5,48.0,ORL,SAC,0,02/12/2021,W,48.0
1395,102.0,36.0,82.0,43.9,8.0,27.0,29.6,22.0,30.0,73.3,7.0,37.0,44.0,15.0,10.0,9.0,2.0,25.0,-6.0,128.9,108.2,20.7,40.0,2.22,16.4,12.8,77.8,47.6,9.3,65.7,67.5,97.5,58.0,BOS,DET,1,02/12/2021,L,48.0
1396,129.0,43.0,82.0,52.4,14.0,38.0,36.8,29.0,34.0,85.3,7.0,39.0,46.0,22.0,17.0,4.0,5.0,22.0,14.0,124.2,112.0,12.2,54.3,2.5,18.7,21.3,74.4,46.7,10.1,58.8,61.6,99.5,52.1,UTA,MIL,1,02/12/2021,W,48.0
1397,106.0,40.0,85.0,47.1,12.0,32.0,37.5,14.0,15.0,93.3,8.0,33.0,41.0,23.0,13.0,4.0,3.0,16.0,-19.0,113.9,105.0,8.9,60.5,1.44,17.9,39.1,83.7,60.7,17.8,54.1,57.8,100.5,54.5,CHI,LAC,1,02/12/2021,L,48.0
1398,110.0,38.0,87.0,43.7,8.0,23.0,34.8,26.0,37.0,70.3,10.0,31.0,41.0,20.0,11.0,6.0,3.0,21.0,-19.0,111.7,122.9,-11.2,45.2,1.9,14.6,15.4,69.8,40.0,9.7,52.2,55.4,104.0,40.3,CLE,POR,0,02/12/2021,L,48.0
1399,112.0,43.0,83.0,51.8,12.0,33.0,36.4,14.0,19.0,73.7,8.0,34.0,42.0,33.0,18.0,8.0,1.0,18.0,-11.0,144.4,132.7,11.8,58.8,5.0,21.9,20.5,73.9,49.4,6.1,72.2,73.5,98.5,53.5,SAC,ORL,1,02/12/2021,L,48.0
1400,143.0,51.0,88.0,58.0,25.0,45.0,55.6,16.0,21.0,76.2,5.0,32.0,37.0,30.0,6.0,4.0,2.0,22.0,13.0,105.8,90.1,15.7,50.0,1.83,15.2,35.1,85.0,60.7,11.7,48.0,50.6,102.0,61.4,DAL,NOP,1,02/12/2021,W,48.0
1401,120.0,44.0,90.0,48.9,13.0,36.0,36.1,19.0,19.0,100.0,12.0,43.0,55.0,20.0,20.0,4.0,3.0,17.0,6.0,107.8,127.7,-19.9,52.6,1.82,14.6,28.8,76.2,50.0,10.8,48.3,53.3,101.5,43.8,CHA,MIN,1,02/12/2021,W,48.0
1402,105.0,39.0,80.0,48.8,12.0,29.0,41.4,15.0,19.0,78.9,6.0,27.0,33.0,31.0,17.0,9.0,2.0,25.0,-10.0,127.7,107.8,19.9,37.2,1.14,12.6,23.8,71.2,50.0,13.9,59.6,66.1,101.5,56.2,MEM,LAL,0,02/12/2021,L,48.0
1403,114.0,39.0,90.0,43.3,11.0,32.0,34.4,25.0,33.0,75.8,10.0,31.0,41.0,22.0,12.0,10.0,4.0,17.0,-11.0,108.6,120.2,-11.6,56.4,1.83,15.6,27.8,78.6,50.0,11.4,49.4,54.5,104.5,44.7,ATL,SAS,1,02/12/2021,L,48.0
1404,129.0,43.0,83.0,51.8,13.0,35.0,37.1,30.0,33.0,90.9,9.0,36.0,45.0,16.0,14.0,3.0,4.0,29.0,19.0,112.0,124.2,-12.2,76.7,1.83,23.1,25.6,78.7,53.3,18.0,59.0,61.3,99.5,47.9,POR,CLE,1,02/12/2021,W,48.0
1405,115.0,42.0,92.0,45.7,12.0,33.0,36.4,19.0,27.0,70.4,6.0,27.0,33.0,19.0,10.0,8.0,6.0,28.0,-14.0,116.5,109.6,6.9,45.5,1.0,14.6,30.4,78.9,57.3,19.4,56.1,61.0,103.5,51.9,MIL,UTA,0,02/12/2021,L,48.0
1406,125.0,50.0,86.0,58.1,13.0,30.0,43.3,12.0,15.0,80.0,4.0,33.0,37.0,20.0,9.0,11.0,7.0,13.0,19.0,104.1,111.3,-7.3,41.7,1.5,12.1,22.4,81.3,51.5,10.2,48.8,53.6,97.5,44.7,LAC,CHI,0,02/12/2021,W,48.0
1407,130.0,48.0,90.0,53.3,17.0,37.0,45.9,17.0,23.0,73.9,9.0,29.0,38.0,31.0,10.0,5.0,3.0,19.0,-13.0,105.0,113.9,-8.9,79.5,1.82,22.5,16.3,60.9,39.3,17.0,56.3,59.4,100.5,45.5,NOP,DAL,0,02/12/2021,L,48.0
1408,108.0,34.0,79.0,43.0,15.0,38.0,39.5,25.0,30.0,83.3,6.0,38.0,44.0,25.0,13.0,3.0,6.0,20.0,6.0,108.2,128.9,-20.7,57.5,1.77,17.6,22.2,87.2,52.4,13.3,54.1,57.9,97.5,42.0,DET,BOS,0,02/12/2021,W,48.0
1409,97.0,40.0,87.0,46.0,10.0,40.0,25.0,7.0,10.0,70.0,7.0,34.0,41.0,24.0,13.0,6.0,6.0,14.0,2.0,122.9,111.7,11.2,51.2,1.29,15.7,30.2,84.6,60.0,16.2,61.0,66.5,104.0,59.7,DEN,OKC,1,02/12/2021,W,48.0
1410,109.0,44.0,98.0,44.9,6.0,24.0,25.0,15.0,22.0,68.2,15.0,50.0,65.0,22.0,12.0,11.0,4.0,22.0,18.0,132.7,144.4,-11.8,64.6,3.1,22.0,26.1,79.5,50.6,10.2,62.8,64.9,98.5,46.5,NYK,WAS,0,02/12/2021,W,48.0
1411,125.0,45.0,85.0,52.9,12.0,31.0,38.7,23.0,28.0,82.1,8.0,38.0,46.0,27.0,14.0,6.0,6.0,25.0,11.0,102.1,99.0,3.1,60.0,1.85,18.8,20.4,69.1,46.2,13.7,51.7,53.1,95.5,52.0,SAS,ATL,0,02/12/2021,W,48.0
1412,114.0,45.0,99.0,45.5,16.0,41.0,39.0,8.0,14.0,57.1,9.0,31.0,40.0,28.0,8.0,10.0,4.0,18.0,-6.0,109.6,116.5,-6.9,62.2,3.5,19.6,21.1,69.6,42.7,7.7,53.5,54.2,103.5,48.1,MIN,CHA,0,02/12/2021,L,48.0
1413,115.0,43.0,85.0,50.6,6.0,30.0,20.0,23.0,33.0,69.7,13.0,34.0,47.0,26.0,18.0,9.0,4.0,16.0,10.0,111.3,104.1,7.3,73.5,1.92,19.1,18.8,77.6,48.5,13.4,52.5,58.6,97.5,55.3,LAL,MEM,1,02/12/2021,W,48.0
1414,111.0,41.0,88.0,46.6,20.0,50.0,40.0,9.0,12.0,75.0,9.0,37.0,46.0,29.0,17.0,6.0,6.0,20.0,6.0,109.9,105.0,4.9,70.7,1.71,20.4,24.5,68.9,49.1,16.8,58.0,59.5,100.5,55.9,GSW,ORL,1,02/11/2021,W,48.0
1415,94.0,32.0,83.0,38.6,15.0,50.0,30.0,15.0,20.0,75.0,8.0,34.0,42.0,24.0,15.0,7.0,1.0,20.0,-7.0,123.3,106.7,16.6,59.1,2.89,20.5,26.2,66.7,48.4,10.0,59.3,61.4,89.5,58.5,HOU,MIA,1,02/11/2021,L,48.0
1416,111.0,44.0,86.0,51.2,14.0,31.0,45.2,9.0,10.0,90.0,10.0,31.0,41.0,26.0,9.0,10.0,5.0,18.0,16.0,126.9,120.0,6.9,37.5,1.88,11.9,32.7,68.1,49.0,8.6,52.2,57.2,94.0,47.4,IND,DET,0,02/11/2021,W,48.0
1417,118.0,40.0,93.0,43.0,17.0,38.0,44.7,21.0,23.0,91.3,15.0,32.0,47.0,15.0,8.0,5.0,2.0,21.0,4.0,120.0,126.9,-6.9,47.6,2.22,15.5,31.9,67.3,51.0,9.5,52.3,57.7,94.0,52.6,POR,PHI,1,02/11/2021,W,48.0
1418,120.0,39.0,86.0,45.3,20.0,39.0,51.3,22.0,28.0,78.6,14.0,35.0,49.0,30.0,19.0,8.0,6.0,22.0,14.0,105.0,109.9,-4.9,50.0,1.27,13.8,31.1,75.5,50.9,15.0,46.9,50.0,100.5,44.1,BOS,TOR,1,02/11/2021,W,48.0
1419,114.0,42.0,86.0,48.8,6.0,27.0,22.2,24.0,29.0,82.8,11.0,35.0,46.0,20.0,9.0,6.0,5.0,20.0,-4.0,106.7,123.3,-16.6,55.3,1.75,16.7,33.3,73.8,51.6,13.5,47.6,50.9,89.5,41.5,PHI,POR,0,02/11/2021,L,48.0
1420,106.0,41.0,83.0,49.4,9.0,28.0,32.1,15.0,19.0,78.9,3.0,29.0,32.0,26.0,13.0,7.0,8.0,26.0,-14.0,94.9,102.0,-7.1,75.0,1.6,18.2,18.5,73.9,44.0,15.2,47.6,51.2,99.0,45.0,TOR,BOS,0,02/11/2021,L,48.0
1421,101.0,34.0,79.0,43.0,15.0,42.0,35.7,18.0,20.0,90.0,8.0,41.0,49.0,24.0,21.0,6.0,3.0,21.0,7.0,105.0,118.8,-13.9,63.4,2.0,20.0,9.3,60.0,36.6,12.9,54.8,58.0,101.0,44.8,MIA,HOU,0,02/11/2021,W,48.0
1422,105.0,38.0,97.0,39.2,15.0,33.0,45.5,14.0,18.0,77.8,13.0,36.0,49.0,19.0,15.0,7.0,6.0,17.0,-6.0,102.0,94.9,7.1,70.6,1.14,17.9,26.1,81.5,56.0,21.2,52.5,57.5,99.0,55.0,ORL,GSW,0,02/11/2021,L,48.0
1423,95.0,38.0,85.0,44.7,5.0,28.0,17.9,14.0,19.0,73.7,15.0,28.0,43.0,21.0,12.0,5.0,5.0,13.0,-16.0,118.8,105.0,13.9,76.9,1.58,19.9,40.0,90.7,63.4,18.8,57.0,61.0,101.0,55.2,DET,IND,1,02/11/2021,L,48.0
1424,114.0,42.0,89.0,47.2,10.0,35.0,28.6,20.0,24.0,83.3,6.0,37.0,43.0,22.0,17.0,6.0,6.0,15.0,1.0,118.4,133.0,-14.6,65.9,2.25,20.0,23.3,79.4,48.1,12.2,58.6,62.7,97.5,47.1,LAL,OKC,1,02/10/2021,W,53.0
1425,114.0,45.0,82.0,54.9,14.0,29.0,48.3,10.0,12.0,83.3,8.0,27.0,35.0,23.0,19.0,11.0,4.0,14.0,-16.0,114.3,121.4,-7.1,70.7,1.93,19.6,36.2,66.7,49.0,15.3,51.1,54.2,98.0,44.3,CHA,MEM,0,02/10/2021,L,48.0
1426,125.0,46.0,87.0,52.9,15.0,31.0,48.4,18.0,25.0,72.0,12.0,35.0,47.0,25.0,11.0,7.0,2.0,19.0,1.0,110.6,98.9,11.7,62.5,1.54,15.9,27.7,74.1,53.3,13.8,48.0,56.9,94.5,54.8,PHX,MIL,1,02/10/2021,W,48.0
1427,116.0,41.0,81.0,50.6,13.0,36.0,36.1,21.0,26.0,80.8,9.0,26.0,35.0,27.0,12.0,11.0,1.0,12.0,-13.0,121.6,119.4,2.3,58.1,2.27,19.2,19.0,72.5,48.4,11.3,59.5,63.6,97.5,49.1,NOP,CHI,0,02/10/2021,L,48.0
1428,129.0,48.0,81.0,59.3,25.0,47.0,53.2,8.0,11.0,72.7,7.0,28.0,35.0,36.0,17.0,4.0,6.0,20.0,13.0,119.4,121.6,-2.3,67.5,3.0,19.6,27.5,81.0,51.6,9.2,53.4,58.3,97.5,50.9,CHI,NOP,1,02/10/2021,W,48.0
1429,115.0,42.0,93.0,45.2,12.0,41.0,29.3,19.0,23.0,82.6,12.0,34.0,46.0,26.0,14.0,7.0,3.0,20.0,-22.0,104.6,104.6,0.0,68.1,2.46,21.2,20.4,80.0,49.0,12.0,50.5,53.2,98.26,51.8,WAS,TOR,1,02/10/2021,L,48.0
1430,137.0,49.0,93.0,52.7,19.0,32.0,59.4,20.0,23.0,87.0,9.0,37.0,46.0,28.0,12.0,5.0,5.0,17.0,22.0,126.5,127.6,-1.0,53.5,2.3,17.3,25.5,68.2,46.2,10.2,60.0,63.1,98.0,46.7,TOR,WAS,0,02/10/2021,W,48.0
1431,118.0,43.0,84.0,51.2,14.0,35.0,40.0,18.0,20.0,90.0,4.0,33.0,37.0,25.0,11.0,3.0,3.0,24.0,1.0,116.3,132.7,-16.3,51.1,1.21,17.7,25.6,52.9,41.1,19.4,63.4,65.3,98.0,46.7,DAL,ATL,1,02/10/2021,W,48.0
1432,124.0,43.0,85.0,50.6,16.0,37.0,43.2,22.0,30.0,73.3,10.0,29.0,39.0,23.0,10.0,6.0,0.0,21.0,-1.0,104.6,104.6,0.0,52.4,1.29,15.7,20.0,79.6,51.0,15.6,52.8,57.3,98.26,48.2,MIL,PHX,0,02/10/2021,L,48.0
1433,133.0,51.0,85.0,60.0,16.0,36.0,44.4,15.0,21.0,71.4,4.0,35.0,39.0,31.0,12.0,12.0,9.0,18.0,38.0,132.7,116.3,16.3,72.3,2.0,21.8,47.1,74.4,58.9,17.3,62.2,63.8,98.0,53.3,DEN,CLE,1,02/10/2021,W,48.0
1434,95.0,36.0,94.0,38.3,8.0,37.0,21.6,15.0,20.0,75.0,18.0,31.0,49.0,25.0,17.0,7.0,7.0,18.0,-38.0,133.0,118.4,14.6,75.0,2.12,25.7,20.6,76.7,51.9,17.5,74.7,75.1,97.5,52.9,CLE,DEN,0,02/10/2021,L,48.0
